X,Y,objectid,lea_school,ptmoved,comments,reviewed,school_nam,principal,street_lon,phys_addr,phys_city,phys_zip,phone,mail_addr,mail_city,mail_zip,fax,url_addres,county,accr_stat,sch_desg,sch_type,sch_ptype,sch_ctype,ext_hours,num_teach,bgn_grade,end_grade,pre_k,elem,middle,high,early_coll
350678.999600001,172363.811500002,1935,810326,"yes, 2012",down the street,1,Chase Middle,La'Ronda Whiteside,840 Chase High Road,840 Chase High Road,Forest City,28043,8282471044,840 Chase High Road,Forest City,28043,8282470551,http://cms.rcsnc.org/,Rutherford,SA,Public,Regular School,None,Traditional,-,45,06,08, , ,yes, , 
345988.802199997,172887.831300002,1936,810360,"yes, 2012",down the street,1,Harris Elementary,Don Ingle,3330 US 221 S Hwy,3330 US 221 S Hwy,Forest City,28043,8282482354,3330 US 221 S Hwy,Forest City,28043,8282489471,http://hes.rcsnc.org/,Rutherford,SA,Public,Regular School,None,Traditional,-,30,KG,05, ,yes, , , 
341271.906199999,271319.906399999,1937,60322, ,point verified,1,Freedom Trail Elementary,Brenda Reese,6110 North US Hwy 19E,6110 North US Hwy 19E,Elk Park,28622,8287334744,PO Box 38,Elk Park,28622,8287336863,http://www.averyschools.net/schools,Avery,SA,Public,Regular School,None,Traditional,-,14,PK,05,yes,yes, , , 
404736.156199999,163889.3906,1938,360352, , , ,Chapel Grove Elementary,Roxann Saunders,5201 Lewis Road,5201 Lewis Road,Gastonia,28052,7048666077,5201 Lewis Road,Gastonia,28052,7048611204,http://www.gaston.k12.nc.us/schools/cgrove/index.,Gaston,SA,Public,Regular School,None,Traditional,-,29,PK,05,yes,yes, , , 
415547.031300001,171951.765500002,1939,360372, , , ,Warlick Academy,Harrison Conyers,1316 Spencer Mountain Road,1316 Spencer Mountain Road,Gastonia,28054,7048243012,1316 Spencer Mountain Road,Gastonia,28054,7048240918,http://www.gaston.k12.nc.us/schools/warlick/Warli,Gaston, ,Public,Alternative Education,None,Traditional,-,20,06,12, , ,yes,yes, 
401754.843800001,192544.906300001,1940,55A000, ,point verified,1,Lincoln Charter School,Dave Machado,7834 Galway Lane,7834 Galway Lane,Denver,28037,7044836611,7834 Galway Lane,Denver,28037,7044831039,http://www.lincolncharter.org/,Lincoln, ,Charter,Regular School,None,Traditional,-,90,KG,12, , , ,yes, 
394969.031199999,198519.437399998,1941,550364, , , ,Union Elementary,Heather Houser,4875 Reepsville Rd,4875 Reepsville Rd,Vale,28168,7042761493,4875 Reepsville Rd,Vale,28168,7042763072,http://www.lincoln.k12.nc.us/Union/index.htm,Lincoln,SA,Public,Regular School,None,Traditional,-,23,KG,05, ,yes, , , 
390634.624200001,205921.0689,1942,180312,"yes, 2012",down the street,1,Banoak Elementary,Dyanne Sherrill,7651 W NC 10 Hwy,7651 W NC 10 Hwy,Vale,28168,7044622849,7651 W NC 10 Hwy,Vale,28168,7044624125,http://www.catawbaschools.net/schools/Banoak/defa,Catawba,SA,Public,Regular School,None,Traditional,-,20,KG,06, ,yes, , , 
454041.312399998,227009.171700001,1943,490324, ,point verified,1,Cool Spring Elementary,Judy Hix,1969 Mocksville Hwy,1969 Mocksville Hwy,Cleveland,27013,7048734949,1969 Mocksville Hwy,Cleveland,27013,7048721379,http://www.iss.k12.nc.us/schools/coolspring,Iredell,SA,Public,Regular School,None,Traditional,-,28,KG,05, ,yes, , , 
570849.375200003,176587.780999999,1944,630330, , , ,Pinckney Academy,Robin Liles,160 Pinckney Road,160 Pinckney Road,Carthage,28327,9109472603,160 Pinckney Road,Carthage,28327,9109472404,http://schoolcenter.mcs.k12.nc.us/pinckney,Moore, ,Public,Alternative Education,None,Traditional,-,13,06,12, , ,yes,yes, 
367196.032300003,225043.824099999,1945,12A000,"yes, 2012",down the street,1,The New Dimensions School,Larry Wilkerson,501 E Concord Street,550 Lenoir Road,Morganton,28655,8284375753,550 Lenoir Road,Morganton,28655,8284372980,http://www.newdimensionschool.org,Burke, ,Charter,Regular School,None,Traditional,-,10,KG,06, ,yes, , , 
208733.8781,160132.378199998,1946,560338, ,point verified,1,South Macon Elementary,Tolly Bowles,855 Addington Bridge Road,855 Addington Bridge Road,Franklin,28734,8283690796,855 Addington Bridge Road,Franklin,28734,8283690947,http://www.southmaconelementary.org/,Macon,SA,Public,Regular School,None,Traditional,-,35,KG,04, ,yes, , , 
742349.562700003,127563.5154,1947,670337, , , ,Richlands Primary,Allene Batchelor,7444 Richlands Highway,7444 Richlands Highway,Richlands,28574,9103243139,7444 Richlands Highway,Richlands,28574,9103247801,http://www.onslow.k12.nc.us/rpweb/index.htm,Onslow,SA,Public,Regular School,None,Traditional,-,49,PK,02,yes,yes, , , 
540689.375100002,256805.453299999,1948,410402, , , ,Otis L Hairston Sr Middle,Rydell Harrison,3911 Naco Road,3911 Naco Road,Greensboro,27401,3363788280,3911 Naco Road,Greensboro,27401,3363708153,http://schools.gcsnc.com/spages/hairston/index.ht,Guilford,SA,Public,Regular School,Magnet,Traditional,-,39,06,08, , ,yes, , 
747391.750100002,221540.0627,1949,740375, , , ,Northwest Elementary,Dennis Teel,1471 Holland Road,1471 Holland Road,Greenville,27834,2527526329,1471 Holland Road,Greenville,27834,2527526906,http://www.pitt.k12.nc.us,Pitt,SA,Public,Regular School,None,Traditional,-,27,PK,05,yes,yes, , , 
756607.687600002,116575.531100001,1950,670333, , , ,Northside High,Maria Johnson,365 Commons Drive South,365 Commons Drive South,Jacksonville,28546,9104554868,365 Commons Drive South,Jacksonville,28546,9104554987,http://www.northsidemonarchs.org/,Onslow,SA,Public,Regular School,None,Traditional,-,53,09,12, , , ,yes, 
385248.755900003,235960.1327,1951,140307,"yes, 2012",down the street,1,Horizons Elementary,Teresa Hartley,143 Cedar Valley Road,143 Cedar Valley Road,Hudson,28638,8287265282,143 Cedar Valley Road,Hudson,28638,8287265283,http://haes.caldwellschools.com/,Caldwell, ,Public,Alternative Education,None,Traditional,-,11,KG,05, ,yes, , , 
518699.874899998,234649.296999998,1952,760329, , , ,Hopewell Elementary,Yvonne Gilmer,6294 Welborn Road,6294 Welborn Road,Trinity,27370,3368612030,6294 Welborn Road,Trinity,27370,3368617040, ,Randolph,SA,Public,Regular School,None,Traditional,-,36,PK,05,yes,yes, , , 
642597.864699997,226953.270799998,1953,92Q000, ,point verified,1,Hope Elementary,Clarissa Fleming,1116 N Blount Street,1116 N Blount Street,Raleigh,27604,9198340941,1116 N Blount Street,Raleigh,27604,9198349338,http://www.hopecharterschool.org,Wake, ,Charter,Regular School,None,Year Round,-,11,KG,05, ,yes, , , 
542336.857600003,262305.795499999,1954,41C000,"yes, 2012",across town,1,Guilford Preparatory Academy,Robin Buckrham,2207-A East Cone Blvd,2210 East Cone Blvd,Greensboro,27405,3369541344,2210 East Cone Blvd,Greensboro,27405,3369541965,http://www.guilfordprep.com,Guilford, ,Charter,Regular School,None,Traditional,-,25,KG,08, , ,yes, , 
525267.312399998,249588.593600001,1955,410401, , , ,Middle College at GTCC  Jamestown,Loretta Rowland-Kitley,601 High Point Road,601 High Point Road,Jamestown,27282,3368192957,601 High Point Road,Jamestown,27282,3368192961,http://schools.gcsnc.com/spages/mcgtcc/index.htm,Guilford,SA,Public,Regular School,Cooperative Innovative HS,Traditional,-,11,09,13, , , ,yes,yes
491761.718900003,271362.125,1956,340380, , , ,Gibson Elementary,Ron Davis,2020 Walker Road,2020 Walker Road,Winston-Salem,27106,3369226612,2020 Walker Road,Winston-Salem,27106,3369227335,http://wsfcsel.schoolwires.net/ges/site/default.a,Forsyth, ,Public,Regular School,None,Traditional,-,53,KG,05, ,yes, , , 
537501.062399998,257985.499899998,1957,410390, , , ,Greensboro College Middle College,Jamie King,815 W Market St,815 W Market St,Greensboro,27401,3363708300,815 W Market St,Greensboro,27401,3363708918,http://schoolcenter.gcsnc.com/education/component,Guilford, ,Public,Regular School,Cooperative Innovative HS,Traditional,-,8,11,12, , , ,yes, 
494497.562600002,249663.218899999,1958,290330, ,point verified,1,Friedberg Elementary,Sandra Everhart,1131 Friedberg Church Road,1131 Friedberg Church Road,Winston-Salem,27127,3367642059,1131 Friedberg Church Road,Winston-Salem,27127,3367754722,http://www.davidson.k12.nc.us/friedberg/,Davidson,SA,Public,Regular School,None,Traditional,-,29,PK,05,yes,yes, , , 
448280.625200003,169184.015700001,1959,60H000, , , ,Crossroads Charter High,Gentry Campbell,5500 N Tryon Steet,5500 N Tryon Steet,Charlotte,28213,7045975100,5500 N Tryon Steet,Charlotte,28213,7045973941,http://www.crossroadscharter.org,Mecklenburg, ,Charter,Regular School,None,Year Round,-,20,09,12, , , ,yes, 
741625.5625,240342.093600001,1960,330310, , , ,Roberson Cntr for Ed Achieveme,Darrell Richardson,1731 Roberson School Road,1731 Roberson School Road,Tarboro,27886,2526416838,1731 Roberson School Road,Tarboro,27886,2528232356,http://www.ecps.us/cea/,Edgecombe, ,Public,Alternative Education,None,Traditional,-,9,06,12, , ,yes,yes, 
673111.937600002,262684.9998,1961,35A000, , , ,Crosscreek Charter School,Robin Jackson,306 Sandelwood Drive,306 Sandalwood Drive,Louisburg,27549,9194973198,306 Sandalwood Drive,Louisburg,27549,9194970232,http://www.crosscreekcharterschool.com/,Franklin, ,Charter,Regular School,None,Modified,-,13,KG,08, , ,yes, , 
631387.572899997,213025.6512,1962,920494, ,point verified,1,Middle Creek Elementary,Charles Langley (interim),110 Middle Creek Park Avenue,110 Middle Creek Park Avenue,Apex,27539,9197739555,110 Middle Creek Park Avenue,Apex,27539,9197739568,http://www.middlecreekelementaryschool.us/,Wake, ,Public,Regular School,None,Year Round,-,62,KG,05, ,yes, , , 
532768.625100002,210968.984299999,1963,760359, , , ,Southmont Elementary,Sherri Hall,2497 Southmont Drive,2497 Southmont Drive,Asheboro,27205,3366251558,2497 Southmont Drive,Asheboro,27205,3366255693, ,Randolph,SA,Public,Regular School,None,Traditional,-,37,PK,05,yes,yes, , , 
268255.105599999,171982.675900001,1964,88A000,"yes, 2012",down the street,1,Brevard Academy,Shirley Reed,299 Andante Lane,299 Andante Lane,Brevard,28712,8288852665,299 Andante Lane,Brevard,28712,8288623497,http://www.brevardacademy.org/,Transylvania, ,Charter,Regular School,None,Traditional,-,15,KG,08, , ,yes, , 
567211.250100002,270534.874899998,1965,01C000, , , ,Clover Garden,Walter Finnigan,2454 Altamhaw Union Ridge Road,2454 Altamhaw Union Ridge R,Burlington,27217,3365869440,2454 Altamhaw Union Ridge Rd,Burlington,27217,3365869477,http://www.clovergardenschool.com/,Alamance, ,Charter,Regular School,None,Traditional,-,29, , , , , , , 
602805.437399998,244274.343800001,1966,681336, , , ,RD & Euzelle Smith Middle,Philip Holmes,9201 Seawell School Road,9201 Seawell School Rd,Chapel Hill,27516,9199182145,9201 Seawell School Rd,Chapel Hill,27516,9199182079,http://www.chccs.k12.nc.us/smithlevelone/index.asp,Orange, ,Public,Regular School,None,Traditional,-,43,06,08, , ,yes, , 
440726.718500003,168463.0627,1967,600415, , , ,Hopewell High,Michael Jones,11530 Beatties Ford Road,11530 Beatties Ford Rd,Huntersville,28078,9803435988,11530 Beatties Ford Rd,Huntersville,28078,9803435990,http://schools.cms.k12.nc.us/hopewellHS,Mecklenburg,SA,Public,Regular School,None,Traditional,-,94,09,12, , , ,yes, 
458656.498300001,180114.425500002,1968,130316,"yes, 2012",down the street,1,Jay M Robinson High,Gregory Hall,300 Pitts School Road SW,300 Pitts School Road SW,Concord,28027,7047884500,300 Pitts School Road SW,Concord,28027,7042623630,http://www.cabarrus.k12.nc.us/jrhs/index.html,Cabarrus, ,Public,Regular School,None,Traditional,-,89,09,12, , , ,yes, 
641661.875,263424.343699999,1969,390333, , , ,Mount Energy Elementary,Tina Clayton,2652 Hwy 56,2652 Hwy 56,Creedmoor,27522,9195290586,2652 Hwy 56,Creedmoor,27522,9195290238,http://www.gcs.k12.nc.us/mtenergy,Granville,SA,Public,Regular School,None,Traditional,-,30,P3,05, ,yes, , , 
345740.687600002,256248.5156,1970,06B000, ,point verified,1,Crossnore Academy,Rachel Hoilman,129 Allen Circle,129 Allen Circle,Crossnore,28616,8287335241,PO Box 309,Crossnore,28616,8287377915,http://www.crossnoreschool.org/academy.html,Avery,SA,Charter,Regular School,None,Traditional,-,13,KG,12, , , ,yes, 
608561.278300002,136186.755100001,1971,260318,"yes, 2012",down the street,1,Jack Britt High,Denise Garison,7403 Rockfish Road,7403 Rockfish Road,Fayetteville,28306,9104292800,7403 Rockfish Road,Fayetteville,28306,9104292810,http://www.jbhs.ccs.k12.nc.us/,Cumberland,SA,Public,Regular School,None,Traditional,-,118,09,12, , , ,yes, 
608256.173699997,136404.193100002,1972,260434,"yes, 2012",down the street,1,Stoney Point Elementary,Cynthia A. Anderson,7411 Rockfish Road,7411 Rockfish Road,Fayetteville,28306,9104243945,7411 Rockfish Road,Fayetteville,28306,9104246924,http://www.stpes.ccs.k12.nc.us/default.htm,Cumberland,SA,Public,Regular School,None,Traditional,-,42,KG,05, ,yes, , , 
543323.500100002,258948.187600002,1973,410366, , , ,Waldo C Falkener Sr Elementary,Pamela Stewart,3931 Naco Road,3931 Naco Road,Greensboro,27401,3363708150,3931 Naco Road,Greensboro,27401,3363708025,http://schools.gcsnc.com/spages/falkener/default.,Guilford,SA,Public,Regular School,Magnet,Modified,-,36,PK,05,yes,yes, , , 
523110.875100002,255425.9844,1974,41D000, , , ,Phoenix Academy Inc,Kim Norcross,4020 Meeting Way,4020 Meeting Way,High Point,27265,3368690079,4020 Meeting Way,High Point,27265,3368693399, ,Guilford, ,Charter,Regular School,None,Traditional,-,21,KG,05, ,yes, , , 
618649.119999997,129846.763799999,1975,260362,"yes, 2012",across town,1,Gray's Creek Middle,Sara Whitaker,2964 School Road,5151 Celebration Drive,Hope Mills,28348,9104834124,5151 Celebration Drive,Hope Mills,28348,9104835296,http://www.gcms.ccs.k12.nc.us/,Cumberland,SA,Public,Regular School,None,Traditional,-,55,06,08, , ,yes, , 
622391.5678,127082.9725,1976,260364,"yes, 2012",down the street,1,Alderman Road Elementary,Charla Trogdon,2860 Alderman Road,2860 Alderman Road,Fayetteville,28306,9103210398,2860 Alderman Road,Fayetteville,28306,9103210744,http://www.gces.ccs.k12.nc.us/,Cumberland,SA,Public,Regular School,None,Traditional,-,46,PK,05,yes,yes, , , 
442836.3125,183989.171799999,1977,60D000, , , ,Lake Norman Charter,Shannon Stein,12435 Old Statesville Road,12435 Old Statesville Road,Huntersville,28078,7049488600,12435 Old Statesville Road,Huntersville,28078,7049488778,http://www.lncs.org,Mecklenburg, ,Charter,Regular School,None,Traditional,-,90,05,13, , ,yes,yes,yes
561989.681599997,119168.384100001,1978,830328,"yes, 2012",across town,1,Laurel Hill Elementary,Jonathan McRae,11340 Old Wire Road,11340 Old Wire Road,Laurel Hill,28351,9104622111,11340 Old Wire Road,Laurel Hill,28351,9104623502,http://www.scotland.k12.nc.us/schools/laurelhill.,Scotland,SA,Public,Regular School,None,Traditional,-,35,PK,05,yes,yes, , , 
562052.324100003,118872.237799998,1979,830304,"yes, 2012",down the street,1,Carver Middle,Robert Guzman,18601 Fieldcrest Road,18601 Fieldcrest Road,Laurel Hill,28351,9104624669,18601 Fieldcrest Road,Laurel Hill,28351,9104624674,http://www.scotland.k12.nc.us/schools/carver.htm,Scotland,SA,Public,Regular School,None,Traditional,-,28,06,08, , ,yes, , 
601258.749799997,132739.6094,1980,470441, , , ,Sandy Grove Elementary,Tonya Caulder,8452 North Old Wire Road,8452 North Old Wire Road,Lumber Bridge,28357,9108756008,8452 North Old Wire Road,Lumber Bridge,28357,9108758498,http://www.hcs.k12.nc.us/sges/default.htm,Hoke,SA,Public,Regular School,None,Traditional,-,44,PK,05,yes,yes, , , 
274093.531300001,238105.937600002,1981,570306, ,Listed in MARSHA NW: missing this image, ,Brush Creek Elementary,Daniel Metcalf,265 Upper Brush Creek Road,265 Upper Brush Creek Road,Marshall,28753,8286491547,265 Upper Brush Creek Road,Marshall,28753,8286491528,http://bces.madisonk12.schoolfusion.us,Madison,SA,Public,Regular School,None,Traditional,-,33,KG,05, ,yes, , , 
582186.562700003,256276.1875,1982,10353, ,point verified,1,Hawfields Middle,Amy Walker,1951 S NC 119,1951 S NC 119,Mebane,27302,9195635303,1951 S NC 119, ,0,9195631351,http://ham.abss.k12.nc.us,Alamance,SA,Public,Regular School,None,Traditional,-,46,06,08, , ,yes, , 
622239.124799997,227727.206599999,1983,920439, ,point verified,1,Green Hope Elementary,Mary Leach,2700 Louis Stephens Drive,2700 Louis Stephens Drive,Cary,27519,9193885270,2700 Louis Stephens Drive,Cary,27519,9193885294,http://greenhopees.wcpss.net/,Wake, ,Public,Regular School,None,Year Round,-,52,KG,05, ,yes, , , 
150757.278800003,160744.682300001,1984,20A000,"yes, 2012",down the street,1,The Learning Center,Mary Dyre,945 Conaheeta Street,945 Conaheeta Street,Murphy,28906,8288357240,945 Conaheeta Street,Murphy,28906,8288359471,http://www.naturallygrownkids.org,Cherokee, ,Charter,Regular School,None,Traditional,-,15,KG,08, , ,yes, , 
805309.262000002,115657.112199999,1985,160326,"yes, 2012",across the street,1,Newport Middle,Michael McKay,500 E Chatham Street,500 E Chatham Street,Newport,28570,2522233482,500 E Chatham Street,Newport,28570,2522234914,http://www.carteretcountyschools.org/nms,Carteret, ,Public,Regular School,None,Traditional,-,28,06,08, , ,yes, , 
817243.8072,200809.543400001,1986,70329,"yes, 2012",down the street,1,Northeast Elementary,Marquez Jackson,21000 US Hwy 264 East,21000 US Hwy 264 East,Pinetown,27865,2529436545,21000 US Hwy 264 East, ,0,2529439160,http://beaufort.nes.schoolfusion.us/,Beaufort,SA,Public,Regular School,None,Traditional,-,36,PK,08,yes,yes,yes, , 
714129.062399998,248176.078000002,1987,640400, , , ,Winstead Avenue Elementary,Ella Batts,991 South Winstead Av,991 South Winstead Avenue,Rocky Mount,27804,2524622845,991 South Winstead Avenue,Rocky Mount,27804,2524515540,http://www.nrms.k12.nc.us/schools/waes,Nash,SA,Public,Regular School,None,Traditional,-,39,KG,02, ,yes, , , 
708900.312600002,73257.8674000017,1988,710318, , , ,Cape Fear Elementary,Askia Kirby,1882 NC Hwy 133,1882 NC Hwy 133,Rocky Point,28457,9106023767,1882 NC Hwy 133,Rocky Point,28457,9106027828,http://www.pendercountyschools.net,Pender, ,Public,Regular School,None,Traditional,-,31,03,05, ,yes, , , 
708988.812399998,73145.1953000017,1989,710320, , , ,Cape Fear Middle,Christopher Madden,1886 NC Hwy 133,1886 NC Hwy 133,Rocky Point,28457,9106023334,1886 NC Hwy 133,Rocky Point,28457,9106023036,http://www.pendercountyschools.net,Pender, ,Public,Regular School,None,Traditional,-,25,06,08, , ,yes, , 
612490.652900003,166221.083099999,1990,430370,"yes, 2012",down the street,1,Overhills Middle,Joan Wicker,2711 Ray Road,2711 Ray Road,Spring Lake,28390,9104360009,2711 Ray Road,Spring Lake,28390,9104360948,http://www.harnett.k12.nc.us/schools/overhills/in,Harnett, ,Public,Regular School,None,Traditional,-,55,06,08, , ,yes, , 
333970.0748,240997.414299998,1991,610322,"yes, 2012",down the street,1,Greenlee Primary,Alan English,2206 Carters Ridge Road,2206 Carters Ridge Road,Spruce Pine,28777,8287669562,2206 Carters Ridge Road,Spruce Pine,28777,8287669566,http://greenlee.mcsnc.org/,Mitchell,SA,Public,Regular School,None,Traditional,-,20,KG,02, ,yes, , , 
529948.750100002,179639.468600001,1992,620330, , , ,Page Street Elementary,Anne McLean,897 Page Street,897 Page Street,Troy,27371,9105761307,897 Page Street,Troy,27371,9105761310, ,Montgomery,SA,Public,Regular School,None,Traditional,-,22,01,05, ,yes, , , 
635956.907099999,68858.3352000006,1993,241312,"yes, 2012",down the street,1,North Whiteville Academy,Thomas McLam,2322 James B White Hwy North,310 S Martin Luther King Jr,Whiteville,28472,9109144161,310 S Martin Luther King Jr,Whiteville,28472,9109144164,http://nwa.whiteville.k12.nc.us/,Columbus,SA,Public,Alternative Education,None,Traditional,-,5, , , , , , , 
714560.124899998,48157.5273000002,1994,650380, , , ,Walter L Parsley Elementary,Robin Hamilton,3518 Masonboro Loop Road,3518 Masonboro Loop Road,Wilmington,28409,9107902355,3518 Masonboro Loop Road,Wilmington,28409,9107902362,http://www.nhcs.k12.nc.us/parsley/,New Hanover, ,Public,Regular School,None,Traditional,-,33,KG,05, ,yes, , , 
468620.734399997,186177.851,1995,130342,"yes, 2012",down the street,1,W M Irvin Elementary,Lauren Finley,1400 Gold Rush Drive,1400 Gold Rush Drive,Concord,28025,7047828864,1400 Gold Rush Drive,Concord,28025,7047954376,http://www.cabarrus.k12.nc.us/irvin/index.htm,Cabarrus, ,Public,Regular School,None,Traditional,-,48,PK,05,yes,yes, , , 
443001.656300001,145124.531300001,1996,600406, , , ,Hawk Ridge Elementary,Troy Moore,9201 Bryant Farms Road,9201 Bryant Farms Rd,Charlotte,28277,9803435927,9201 Bryant Farms Rd,Charlotte,28277,9803435933,http://schools.cms.k12.nc.us/hawkridgeES,Mecklenburg, ,Public,Regular School,None,Traditional,-,52,KG,05, ,yes, , , 
710434.249899998,39779.6405000016,1997,650327, , , ,Eugene Ashley High,Kenneth Bowen,555 Halyburton Memorial Parkwy,555 Halyburton Memorial Pkwy,Wilmington,28412,9107902360,555 Halyburton Memorial Pkwy,Wilmington,28412,9107902356,http://www.nhcs.k12.nc.us/ashley/,New Hanover,SA,Public,Regular School,None,Traditional,-,101, , , , , , , 
710594.25,39779.6405000016,1998,650310, , , ,Charles P Murray Middle,Patrick McCarty,655 Halyburton Memorial Parkwy,655 Halyburton Memorial Pkwy,Wilmington,28412,9107902363,655 Halyburton Memorial Pkwy,Wilmington,28412,9107902351,http://www.nhcs.k12.nc.us/murray/,New Hanover, ,Public,Regular School,None,Traditional,-,51, , , , , , , 
786171.624899998,189915.453299999,1999,70339, ,point verified,1,Southside High,Rick Anderson,5700 Hwy 33 East,5700 Hwy 33 East,Chocowinity,27817,2529401881,5700 Hwy 33 East, ,0,2529401888,http://beaufort.shs.schoolfusion.us/,Beaufort,SA,Public,Regular School,None,Traditional,-,33,09,12, , , ,yes, 
410687.430799998,223948.815499999,2000,180343, ,point verified,1,Lyle Creek Elementary,Sharon Harwood,1845 Edgewater Drive,1845 Edgewater Drive NW,Conover,28613,8284640299,1845 Edgewater Drive NW,Conover,28613,8284643397,http://www.catawbaschools.net/schools/LyleCreek/d,Catawba,SA,Public,Regular School,None,Traditional,-,31,KG,06, ,yes, , , 
653797.307599999,201783.642200001,2001,510410,"yes, 2012",down the street,1,Polenta Elementary,Deborah P Johnson,105 Josephine Road,105 Josephine Road,Garner,27529,9199896039,105 Josephine Road,Garner,27529,9199896272,http://johnstoncounty.nc.schoolwebpages.com/educa,Johnston, ,Public,Regular School,None,Traditional,-,66,PK,05,yes,yes, , , 
661853.335000001,215576.780400001,2002,510378,"yes, 2012",down the street,1,Riverwood Elementary,Dorlisa Johnson-Cowart,108 Athletic Club Blvd,108 Athletic Club Blvd,Clayton,27527,9193596300,108 Athletic Club Blvd,Clayton,27527,9193596301,http://johnstoncounty.nc.schoolwebpages.com/educa,Johnston, ,Public,Regular School,None,Traditional,-,47,KG,05, ,yes, , , 
661966.491700001,215701.358899999,2003,510379,"yes, 2012",down the street,1,Riverwood Middle,Phil Lee,204 Athletic Club Blvd,204 Athletic Club Blvd,Clayton,27527,9193592769,204 Athletic Club Blvd,Clayton,27527,9193591519,http://johnstoncounty.nc.schoolwebpages.com/educa,Johnston, ,Public,Regular School,None,Traditional,-,59,06,08, , ,yes, , 
496629.437399998,263221.719000001,2004,340424, , , ,Kimberley Park Elementary,Amber Baker,1700 Old Cherry Street,1700 Old Cherry Street,Winston Salem,27105,3367272116,1700 Old Cherry Street,Winston Salem,27105,3367278245,http://wsfcsel.schoolwires.net/kes/site/default.a,Forsyth, ,Public,Regular School,None,Traditional,-,17,PK,05,yes,yes, , , 
712624.472099997,52852.004999999,2005,650340,"yes, 2012",across town,1,Isaac M Bear High,Philip Sutton,630 MacMillan Avenue,630 MacMillan Avenue,Wilmington,28403,9103501387,630 MacMillan Avenue,Wilmington,28403,9103501392, ,New Hanover, ,Public,Regular School,Early College,Traditional,-,10,09,12, , , ,yes, 
629294.562399998,190122.265700001,2006,430346, , , ,Harnett Central High,Chris Mace,2911 Harnett Central Rd,2911 Harnett Central Rd,Angier,27501,9196396161,2911 Harnett Central Rd,Angier,27501,9196393642,http://www.harnett.k12.nc.us/schools/hchs,Harnett,SA,Public,Regular School,None,Traditional,-,90,09,12, , , ,yes, 
600463.374899998,262166.1248,2007,680336, , , ,Pathways Elementary,Connie Brimmer,431 Strouds Creek Road,431 Strouds Creek Road,Hillsborough,27278,9197329136,431 Strouds Creek Road,Hillsborough,27278,9197329142,http://www.orange.k12.nc.us/pe/default.htm,Orange,SA,Public,Regular School,None,Traditional,-,36,PK,05,yes,yes, , , 
854291.364399999,293494.366599999,2008,700319, ,point verified,1,Pasquotank County High,Amy Fyffe,1064 Northside Road,1064 Northside Road,Elizabeth City,27909,2523376880,1064 Northside Road,Elizabeth City,27909,2523376890,http://www.ecpps.k12.nc.us/PCHS/index.html,Pasquotank,SA,Public,Regular School,None,Traditional,-,57,09,12, , , ,yes, 
854378.479199998,293293.762200002,2009,700314, ,point verified,1,Northside Elementary,Fay Agar,1062 Northside Rd,1062 Northside Rd,Elizabeth City,27909,2523352033,1062 Northside Rd,Elizabeth City,27909,2523311322,http://www.ecpps.k12.nc.us/NES/index.html,Pasquotank,SA,Public,Regular School,None,Traditional,-,41,KG,05, ,yes, , , 
628212.868799999,86638.9670999981,2010,90315, , , ,Bladenboro Middle,Wilbert Stokes,910 South Main Street,910 South Main Street,Bladenboro,28320,9108633232,910 South Main Street, ,0,9108634683,http://www.bladen.k12.nc.us,Bladen, ,Public,Regular School,None,Traditional,-,22,05,08, , ,yes, , 
651253.687700003,22043.5097999983,2011,100310, ,point verified,1,Jessie Mae Monroe Elementary,David Cupolo,250 Pea Landing Road NW,250 Pea Landing Road NW,Ash,28420,9102874014,250 Pea Landing Road NW,Ash,28420,9102874027,http://www.co.brunswick.k12.nc.us/education/schoo,Brunswick,SA,Public,Regular School,None,Traditional,-,27,KG,05, ,yes, , , 
287269.447499998,207721.0682,2012,110322, ,point verified,1,Buncombe County Early College,Bonnie Johnston,340 Victoria Road,340 Victoria Road,Asheville,28801,8282324123,340 Victoria Road,Asheville,28801,8282324165,http://www.bcec.buncombe.k12.nc.us/,Buncombe, ,Public,Regular School,Early College,Traditional,-,16,09,13, , , ,yes,yes
288344.292199999,224899.6613,2013,110382,"yes, 2012",across the street,1,North Windy Ridge Intermediate,Jackie Byerly,20 Doan Road,20 Doan Road,Weaverville,28787,8286581892,20 Doan Road,Weaverville,28787,8286581983,http://www.nwrs.buncombe.k12.nc.us/,Buncombe,SA,Public,Regular School,None,Traditional,-,39,05,06, ,yes,yes, , 
366406.890699998,228567.1844,2014,120390,"yes, 2012",down the street,1,Walter R Johnson Middle,Darrin Foddrell,701 Lenoir Road,701 Lenoir Road,Morganton,28655,8284307340,701 Lenoir Road,Morganton,28655,8284304801,http://www.burke.k12.nc.us/schools/jms/,Burke, ,Public,Regular School,None,Traditional,-,32,06,08, , ,yes, , 
461844.696000002,172542.0251,2015,13A000,"yes, 2012",across town,1,Carolina International School,Mystica Nelmes,8810 Hickory Ridge Road,8810 Hickory Ridge Road,Harrisburg,28075,7044553847,8810 Hickory Ridge Road,Harrisburg,28075,7044554672,http://www.carolinainternationalschool.org,Cabarrus, ,Charter,Regular School,None,Traditional,-,35,KG,10, , , ,yes, 
