X,Y,FID,County,SchoolName,Address,City,State,ZipCode,Website,Contact
1434817.2741563,545401.829336554,481,Mecklenburg,Knowledge is Power Early Lrng Prog,2312 Orton Street,Charlotte,NC,28208,https://www.knowledgeispowerinc.org,mailto:kipearlylearning@gmail.com
2340392.90230589,801560.98762089,482,Nash,King's Academy,1350 S Winstead Avenue,Rocky Mount,NC,27803,https://kingsacademy.school/,mailto:catalina@englewoodbaptist.com
2044924.24422863,741617.980538651,483,Wake,Knowledge Beginnings School,250 Cornerstone Dr.,Cary,NC,27519,https://www.knowledgebeginnings.com,mailto:075301@klcorp.com
1464260.78187022,534620.645518392,484,Mecklenburg,LAB U. Prep,2801 E Independence Blvd,Charlotte,NC,28205,https://www.labuniversityprep.com,mailto:labuprep@gmail.com
2474214.39778572,379071.305370972,485,Onslow,Koi-B Arts & Education,51 Plaza Dr. Unit C,Jacksonville,NC,28540,,mailto:Info@koi-b.com
2476904.80447839,376549.290401891,486,Onslow,Jacksonville Christian Academy,919 Gum Branch Road,Jacksonville,NC,28546,https://www.jacksonvillechristianacademy.com,mailto:jcaelementaryprincipal@gmail.com
1863442.49400389,375637.928707555,487,Scotland,Laurinburg Institute,125 McGirts Bridge Road,Laurinburg,NC,28352,https://www.laurinburginstitute.org,mailto:tiger1lnii@yahoo.com
1590411.17819098,850474.96000272,488,Forsyth,Leading Legacy Academy,5980 Kinney Road,Lewisville,NC,27023,,mailto:theleadinglegacyacademy@gmail.com
2660088.24650972,830176.058999553,489,Bertie,Lawrence Academy,148 Avoca Farm Road,Merry Hill,NC,27957,https://www.lawrenceacademy.org,mailto:kford@lawrenceacademy.org
1450651.93113522,610875.545173645,490,Mecklenburg,Lake Norman Christian School,14813 N. Old Statesville Rd.,Huntersville,NC,28078,https://www.lknc.org,mailto:info@lknc.org
2352410.96521197,797217.33685939,491,Nash,Leadership Academy of RM,702 W Raleigh Blvd,Rocky Mount,NC,27803,,mailto:leadership@leadershipacademyrm.org
2088760.96462588,766765.826568305,492,Wake,L'Ã©cole - French School International School of Raleigh,5510 Munford Road,Raleigh,NC,27612,https://www.lecole-fisr.org/,mailto:Administration@lecole-fisr.org
988025.056193978,702684.678484142,493,Buncombe,Learning Community Sch,1220 Bee Tree Road,Swannanoa,NC,28778,https://www.thelearningcommunity.org,mailto:holly@thelearningcommunity.org
1939375.13774197,622816.517682731,494,Lee,Lee Christian School,3220 Keller Andrews Road,Sanford,NC,27330,https://www.leechristianschool.org,mailto:k.berndt@leechristian.org
2083061.86250706,736927.805535808,495,Wake,Learn with the Best School,4900 Waters Edge Drive Suite 100,Raleigh,NC,27606,https://www.learnwiththebestschool.com,mailto:learnwiththebest@gmail.com
2002584.48179547,962648.34982872,496,Person,Legacy Christian Academy,309 Long Ave,Roxboro,NC,27573,https://legacy-christian-academy.square.site,mailto:k.perkins@lcaram.org
2013438.34361789,811560.160535887,497,Durham,Lerner School,1935 W. Cornwallis Road,Durham,NC,27705,https://www.jewishforgood.org/lerner,mailto:shalom@thelernerschool.org
2124149.4722608,739411.412445232,498,Wake,Lemmon Tree Academy,3311 Carl Sandburg Court,Raleigh,NC,27610,,mailto:rebecca@frankielemmonschool.org
2323933.94605064,721612.400471151,499,Wilson,Level Up Academy,301 Tarboro St.,Wilson,NC,27893,,mailto:levelupacademy.youth@gmail.com
2430791.65753163,424059.215723068,500,Onslow,Liberty Christian Academy,215 Kinston Hwy,Richlands,NC,28574,https://www.liberty-academy.net,mailto:ccavanaugh@lcarichlands.org
2022016.44883697,842129.310027391,501,Durham,Liberty Christian School,3864 Guess Road,Durham,NC,27705,https://www.lcsdurham.org,mailto:jenny.metzger@lbcdurham.org
2003758.27767622,447226.607052222,502,Cumberland,Liberty Christian Academy,6548 Rockfish Road,Fayetteville,NC,28306,https://www.lcknights.com,mailto:libertychristian@yahoo.com
1455973.19444281,653541.625195637,503,Iredell,Liberty Preparatory Christian Acad.,229 Midway Lake Rd,Mooresville,NC,28115,https://www.libertyprepnc.com,mailto:deanofschool@libertyprepnc.com
1760681.07452713,778849.201679721,504,Randolph,Level Cross Christian School,10169 US Highway 220 Bus. N,Randleman,NC,27317,https://www.lccseagles.com,mailto:lccs@northstate.net
1767949.09936114,862454.801856637,505,Guilford,Lionheart Academy of the Triad,2802 St Leo's St,Greensboro,NC,27405,https://www.lionheartacademy.com,mailto:jowens@lionheartacademy.com
1446700.58077022,553672.484383151,506,Mecklenburg,Little Angels Learning Academy,2010 Russell Ave,Charlotte,NC,28216,,mailto:littleangels504@gmail.com
953148.77358447,774139.408605888,507,Madison,Little Ivy Baptist Academy,1053 Crossroads Pkwy,Mars Hill,NC,28754,,mailto:pastorscottdotson@gmail.com
1334073.01140639,623070.958774894,508,Lincoln,Lincoln Christian Academy,2168 Gastonia Hwy,Lincolnton,NC,28092,,mailto:audreyhovis@lincolnchristianacademy.org
1545570.13106222,461265.3512844,509,Union,Lee Park Preparatory School,2490 Morgan Mill Road,Monroe,NC,28110,https://leeparkchurch.org/lee-park-prep/,mailto:ms.rhoden@leeparkprep.org
1478998.35541339,502155.153690979,510,Mecklenburg,Little Scholars I.O.L,300 Pineville Matthews Rd,Matthews,NC,28105,,mailto:admin@littlescholarsinstituteoflearning.org
2319760.3034793,975489.143372804,511,Halifax,Littleton Academy,414 Ferguson Street,Littleton,NC,27850,https://www.littletonacademy.org,mailto:rmizelle@littletonacademy.org
2300712.68442239,600023.382822901,512,Wayne,Living Waters Christian School,835 North John Street,Goldsboro,NC,27530,https://www.livingwaterschristianschool.com,mailto:4lwcprep@gmail.com
1512886.44839822,950167.031943649,513,Surry,Living Hope Mennonite School,504 Copeland School Road,Dobson,NC,27017,,mailto:livinghopeschool24@gmail.com
2177562.38544789,667172.972604811,514,Johnston,LifeSpring Academy,4967 US Hwy 70 Bus W,Clayton,NC,27520,https://www.lifespringacademy.com,mailto:bobbi@lifespringacademy.com
1738017.03422539,574389.527266562,515,Montgomery,Long Hill Christian School,637 Capelsie Road,Candor,NC,27227,https://www.longhillchristianschool.org,mailto:longhillchristian@gmail.com
2114052.07874171,568956.055193901,516,Harnett,LOF Academy,804 W. Broad Street,Dunn,NC,28334,,mailto:leapoffaithacademy@yahoo.com
1594325.90330113,917460.869009644,517,Stokes,Living Word Christian Academy,321 Newsome Road,King,NC,27021,https://www.Www.lwcaking.com,mailto:lwcaking@gmail.com
1960748.0943398,744502.545963734,518,Chatham,Lupine Community School,886 Hamlets Chapel Rd,Pittsboro,NC,27312,https://www.lupinecommunityschool.com,mailto:info@lupinecommunityschool.com
1447156.59429389,551252.772030979,519,Mecklenburg,Lyrical Academy,1801 Oaklawn Avenue,Charlotte,NC,NC,,mailto:pburkins@charlottecsa.org
2060313.56876488,756597.05687964,520,Wake,Lucy Daniels Center,9003 Weston Parkway,Cary,NC,27513,https://www.lucydanielscenter.org,mailto:info@lucydanielscenter.org
694741.038104385,554984.093964651,521,Macon,Macon County Juvenile School,1950 Lakeside Drive,Franklin,NC,28734,https://www.mhfc.org,mailto:MaconPM@MHFC.org
2092739.97438438,748167.062912896,522,Wake,Madinah Quran Academy,1329 Ridge Road,Raleigh,NC,27607,https://www.mqyc.org/,mailto:contact@mqyc.org
2466091.47144631,388649.283262223,523,Onslow,Living Water Christian School,3980 Gum Branch Road,Jacksonville,NC,28540,https://www.lwcs.net,mailto:info@lwcs.net
2058152.73351964,723420.412275061,524,Wake,Mariposa School,203 Gregson Drive,Cary,NC,27511,https://www.mariposaschool.org,mailto:cwensil@mariposaschool.org
1443226.45878147,572843.852208316,525,Mecklenburg,Marshall Preparatory Academy,5621 Thompson Road,Charlotte,NC,28216,,mailto:MPAcademy5621@gmail.com
1333957.83086248,614505.612060472,526,Lincoln,Long Shoals Wesleyan Academy,3032 Wesleyan Church Road,Lincolnton,NC,28092,https://www.longshoalsacademy.com,mailto:sberryhill@longshoalsacademy.org
1414374.67954288,502403.286068723,527,Mecklenburg,Melmark Carolinas,13325 South Point Blvd,Charlotte,NC,28273,http://www.melmark.org/,mailto:bstevenson@melmarkne.org
1465329.39521855,460171.098551646,528,Union,Marvin Academy,1525 Crane Road,Waxhaw,NC,28713,https://www.marvinacademy.org,mailto:admin@marvinacademy.org
1504129.31696239,490141.067154899,529,Union,Metrolina Christian Academy,732 Indian Trail - Fairview Road,Indian Trail,NC,28079,https://www.metrolinachristian.org,mailto:mca.admissions@fbcit.org
2491509.36975738,365141.019911394,530,Onslow,Milestones Academy,443 Liberty Drive,Jacksonville,NC,28546,https://www.educateonslow.com,mailto:elizabeth@educateonslow.com
1493911.63792272,584959.969708309,531,Mecklenburg,Manara Academy,125 SWEET MEADOW BV  SUITE 170,Charlotte,NC,28262,https://manaraacademy.net/,mailto:AALAAFOULY@GMAIL.COM
2245341.59339313,841852.625869483,532,Franklin,Mill Creek Mennonite School,339 Preacher Ball Road,Louisburg,NC,27549,,mailto:ncmillers7@outlook.com
1781688.99642196,678134.098976478,533,Randolph,Mercy Mountain Academy,5046 Old NC Hwy 13,Asheboro,NC,27205,,mailto:mercymtnacademy@gmail.com
1482884.13930847,517611.96628122,534,Mecklenburg,Matthews Christian Academy,2724 Margaret Wallace Road,Matthews,NC,28015,https://www.matthewschristian.org,mailto:bparker@biblebaptistministries.org
2817449.75790155,933102.309511483,535,Pasquotank,MillennialViewSchoolOfTheArts,1290 Halstead Blvd.,Elizabeth City,NC,27909,,mailto:Millennialvsota@gmail.com
938059.578697309,619507.489851981,536,Henderson,Mills River Seventh-day Adventist,2142 Jeffress Road,Mills River,NC,28759,https://www.millsriversdaschool.com,mailto:millsriversdaschoolk8@gmail.com
1352400.46129997,772522.612954974,537,Alexander,Millersville Christian Academy,130 Millersville Church Road,Taylorsville,NC,28681,https://www.millersvillechristianacademy.org,mailto:dulab@millersvillechristianacademy.org
1900780.13619196,334868.90066573,538,Robeson,Mind and Soul School,5973 McLeod Drive,Maxton,NC,28364,,mailto:shereesampson@yahoo.com
2157511.85861988,416906.802862555,539,Sampson,Mintz Christian Academy,2741 Mintz Road,Roseboro,NC,28382,https://www.mcanc.com,mailto:mcaoffice@mcanc.com
2009381.38322788,542589.364160985,540,Harnett,Miracle Tabernacle Academy,2301 Ray Road,Spring Lake,NC,28390,https://www.miracletabernacleacademy.com,mailto:miracletabernacleacademy@yahoo.com
2425021.99617071,555466.114982232,541,Lenoir,Miss Charlie's Child Develop. Center,700 N. East Street,Kinston,NC,28501,,mailto:teachourkids15@yahoo.com
2051553.48720372,742991.640520975,542,Wake,Mishkah Academy,101 Preston Executive Drive  Suite 101,Cary,NC,27513,https://mishkahacademy.org/,mailto:asadmansari@gmail.com
2322937.04778197,721047.797925815,543,Wilson,Mitchener University Academy,121 W. Nash St. Suite 123,Wilson,NC,27893,https://www.muanc.net,mailto:mosesmitchener@muanc.net
1340906.89078322,894697.68815814,544,Wilkes,Millers Creek Christian School  Inc.,5100 Old Boone Trail Rd.,Millers Creek,NC,28651,https://www.millerscreekchristianschool.org,mailto:rbadgett@mccslions.org
2477726.25559139,375553.501054898,545,Onslow,Montessori Children's School,714 Bates Street,Jacksonville,NC,28540,https://www.mcsjax.org,mailto:mbrusaw@mcsjax.org
1320677.82461414,702928.14486073,546,Catawba,Montessori at Sandy Ford School,2931 Sandy Ford Rd,Newton,NC,28658,https://www.montessoriatsandyford.org,mailto:info@montessoriatsandyford.org
2147345.0774443,815360.152279735,547,Wake,Montessori Childrenâ€™s HouseWF,802 Mill Street,Wake Forest,NC,27587,,mailto:mchwf@hotmail.com
1993937.54042797,795376.812981397,548,Orange,Montessori Day School,1702 LEGION RD,CHAPEL HILL,NC,27517,https://www.mdsch.org,mailto:admin@mdsch.org
949383.857229799,640158.810753971,549,Buncombe,Montessori Footprints Learning Center,158 Bradley Branch Road,Arden,NC,28704,,mailto:admin@montessorifootprints.org
2026586.49645539,830368.020229816,550,Durham,Montessori Farm School,2400 Broad Street  Suite 2,Durham,NC,27704,https://www.montessorifarmschool.com,mailto:admin@montessorifarmschool.com
2014062.17111039,810059.964389309,551,Durham,Montessori School of Durham,2800 Pickett Road,Durham,NC,27705,https://www.msdurham.org,mailto:info@msdurham.org
2000090.8069928,794714.411419064,552,Durham,Montessori Community School,4512 Pope Rd,Durham,NC,27707,https://www.mcsdurham.org,mailto:mmiller@mcsdurham.org
925624.972661048,683451.801923722,553,Buncombe,Montessori Learning Com. West,1 School Rd.,Asheville,NC,28806,https://www.mlcasheville.org,mailto:admin@mlcasheville.org
956317.849923477,686361.974909142,554,Buncombe,Montessori Learning Community,15 Overbrook Place,Asheville,NC,28805,https://www.mlcasheville.org,mailto:admin@mlcasheville.org
2421987.69055955,612869.030031815,555,Greene,Mount Calvary Christian Acad.,532 East Main Street,Hookerton,NC,28538,https://www.mtcalvaryfwbchurch.com,mailto:schooloffice@mtcalvaryfwbchurch.com
1593288.13077039,845510.177937567,556,Forsyth,Montessori School of Winston-Salem,6050 Holder Road,clemmons,NC,27012,https://www.wsmontessori.org,mailto:rebeccalittle@wsmontessori.org
2099999.55861847,774195.947534814,557,Wake,Montessori School of Raleigh,7005 Lead Mine Road,Raleigh,NC,27615,https://www.msr.org,mailto:egomes@msr.org
908748.490009889,682350.339559734,558,Buncombe,Mount Pisgah Academy,75 Academy Dr,Candler,NC,28715,https://www.pisgah.us,mailto:dewald.coetzer@pisgah.us
1724482.6967928,786776.761611983,559,Randolph,Mount Calvary Christian School,6551 Weant Road,Archdale,NC,27263,https://www.mtcalvarync.org,mailto:nkprocto@gmail.com
948000.829155967,748980.518963143,560,Buncombe,Mount Sheba Baptist Acad.,20 Flat Creek School Road,Weaverville,NC,28787,,mailto:mt.sheba.academy@gmail.com
1202325.09478463,735353.907764971,561,Burke,Morganton Day School,305 West Concord Street,Morganton,NC,28655,https://www.morgantondayschool.com,mailto:mmikusa@morgantondayschool.com
880246.430872381,564303.731493309,562,Transylvania,Mountain Sun Community School,299 Andante Lane,Brevard,NC,28712,https://www.mountainsunschool.org,mailto:gallagher@mountainsunschool.org
1214853.56874339,917376.820293233,563,Watauga,Mountain Pathways School,453 Howards Creek Road,Boone,NC,28607,https://www.mountainpathways.org,mailto:office@mountain-pathways.org
1059402.93804422,703582.057922974,564,McDowell,Mountain Laurel Montessori Col,46 Mashburn Branch Road,Old Fort,NC,28762,https://www.mlmcollective.org,mailto:mlmcollective20@gmail.com
976497.809563473,587526.44784306,565,Henderson,Mt. Carmel Baptist Academy,474 Duncan Road,Flat Rock,NC,28790,,mailto:mcbacademy@yahoo.com
1454034.21669348,538591.04013665,566,Mecklenburg,My Dynamic Academy,1220 Charlottetowne Ave,Charlotte,NC,28204,https://www.mydynamicacademy.com,mailto:dakkarah@mydynamicacademy.com
487189.809506893,519481.41201739,567,Cherokee,Murphy Adventist Christian School,1584 Old Ranger Road,Murphy,NC,28906,https://www.MACS4Jesus.com,mailto:macs4jesus@gmail.com
1503879.19607155,576050.530178145,568,Cabarrus,Murphy's Hope Academy,5226 State Highway 49,Harrisburg,NC,28075,https://www.murphyshopeacademy.com,mailto:Murphyshope67@gmail.com
2027700.7064973,803006.256711975,569,Durham,Mount Zion Christian Academy,3519 Fayetteville Street,Durham,NC,27713,https://www.mzcadurham.org,mailto:peggy.mcilwain@mzcadurham.org
2632496.19047347,362229.055919066,570,Carteret,Nature School @ Camp Albemarle,156 Albemarle Drive,Newport,NC,28570,https://www.campalbemarle.org/nature-school,mailto:katie@campalbemarle.org
2336504.96224713,142378.755791143,571,New Hanover,Myrtle Grove Christian School,806 Piner Road,Wilmington,NC,28409,https://www.mgcs.org,mailto:office@mgcs.org
2114506.9659553,935898.337712064,572,Granville,Naturally Nourished,405 Ivey Day Road,Oxford,NC,27565,https://www.thennts.com/,mailto:naturallynourishedtutoring@gmail.com
1347039.94052497,760933.087249562,573,Catawba,NC Boys Academy,6692 Valwood Rd.,Conover,NC,26813,https://www.ncboysacademy.org,mailto:dsteigerwald@ncboysacademy.org
1536155.39923555,693878.833891138,574,Rowan,Nehemiah Enrichment Academy,118 Miller Chapel Road,Salisbury,NC,28147,https://www.nehemiahenrich.org,mailto:info@nehemiahbuilds.org
1135316.52309339,722998.787134066,575,McDowell,Nebo Crossing Academy,961 Harmony Grove Road,Nebo,NC,28761,,mailto:david@nebocrossingacademy.com
1116322.88916472,647058.803843722,576,Rutherford,New Beginnings Christian School,6495 Hudlow Road,Union Mills,NC,28167,,mailto:spitfire101296@gmail.com
2110440.02264564,778285.81304273,577,Wake,Neuse Christian Academy,7600 Falls of Neuse Road,Raleigh,NC,27615,https://www.neusechristian.com,mailto:info@ncalions.com
2022282.21700622,800351.247914389,578,Durham,NC Good Better Best Academy,1010 Martin Luther King Jr Parkway,Durham,NC,27707,https://www.ncgbba.com,mailto:admin@ncgbba.com
925102.861500561,679117.755473733,579,Buncombe,New Classical Academy,671 Sand Hill Rd.,Asheville,NC,28806,https://www.thenewclassicalacademy.org,mailto:director@thenewclassicalacademy.org
2594451.22850581,482568.292602316,580,Craven,New Bern Christian Academy,2911 Old Cherry Point Rd.,New Bern,NC,28560,https://www.newbernchristianacademy.com,mailto:lamanda.eason@newbernchristianacademy.com
1480160.32126531,509404.132303223,581,Mecklenburg,National Child Care Institute,9908 Monroe Road,Matthews,NC,28105,https://www.ncciydc.com,mailto:lasonia.webb@ncciydc.com
2300783.8276528,359859.064267978,582,Duplin,New Hope Christian Academy,212 West Main Street,Wallace,NC,28466,https://www.newhopewallace.com,mailto:nhca@wallacefirstag.com
1672511.06123497,777631.69984965,583,Davidson,New Hope Christian Academy,105 Pineywood Street,Thomasville,NC,27360,https://www.newhopechristianacademyinc.com,mailto:thenewhopeschool@hotmail.com
717584.089859143,665229.973538056,584,Swain,New Kituwah Academy,60 Waterdam Road,Cherokee,NC,28719,https://www.ebcikpep.com,mailto:kylishul@ebci-nsn.gov
2806465.89601105,956046.145841554,585,Pasquotank,New Life Academy,1958 North Road Street,Elizabeth City,NC,27909,https://www.newlifeacademyec.com,mailto:lynnwaddell71@gmail.com
1737558.82483996,855837.771127477,586,Guilford,New Garden Friends School,1128 New Garden Rd.,Greensboro,NC,27410,https://www.ngfs.org,mailto:kfreedman@ngfs.org
1977524.35934363,473693.682070732,587,Cumberland,New Life Christian Acad & Prep Sch,1420 Hoke Loop Road,Fayetteville,NC,28314,https://www.newlifechristianacademync.org,mailto:NewlifeCA@yahoo.com
1450812.93212555,554015.313749984,588,Mecklenburg,New Life Christian Academy,1337 Samuel Street,Charlotte,NC,28206,https://www.nlcacharlotte.com,mailto:jltjpk@aol.com
2335587.05561839,156267.387462646,589,New Hanover,New Horizons Elem. School,3705 South College Road,Wilmington,NC,28412,https://www.newhorizonselementary.org,mailto:amanda@newhorizonselementary.org
2359163.9313648,823382.598833233,590,Nash,New Life Christian Academy,812 Instrument Drive,Rocky Mount,NC,27804,https://www.newlifeacademyrm.com,mailto:judyleonard@newlifeacademyrm.com
2208889.83886898,444668.220436722,591,Sampson,New Life Christian Academy,2605 Southeast Boulevard,Clinton,NC,28328,https://www.nlcanc.org,mailto:davepage@embarqmail.com
1509981.23176771,609459.46926564,592,Cabarrus,New Life Christian Academy,4065 Poplar Tent Road,Concord,NC,28027,https://www.nlchristianacademy.com,mailto:nlcacademy4065@gmail.com
2200213.50746839,457848.039877564,593,Sampson,New Life Uplifted School,708 Sampson st.,Clinton,NC,28328,,mailto:pastorreginalucious@gmail.com
1107454.34751864,718645.139673397,594,McDowell,New Manna Christian School,225 East Court Street,Marion,NC,28752,https://www.nmcswind.com,mailto:louannstyles@newmannabaptist.com
2312885.35922398,591007.936943054,595,Wayne,New Independence Academy,2802 E Ash Street,Goldsboro,NC,27534,https://www.ni-academy.org,mailto:jweaver@ni-academy.org
2915968.02182263,935058.925348893,596,Currituck,New Story Schools Currituck,261 Poplar Branch Road,Poplar Branch,NC,27965,,mailto:beth.ackerman@newstory.com
2000493.01452172,316224.347731814,597,Robeson,New Pathway Christian Academy,812 E 5th St,Lumberton,NC,28358,https://www.newpathwaychristian.com,mailto:newpathwaychristianacademy@gmail.com
2633034.84129906,392505.184671149,598,Carteret,Newport Christian Academy,615 Tom Mann Road,Newport,NC,28570,,mailto:sisaverynca@gmail.com
2062918.98973514,693328.293653637,599,Wake,New School Montessori Center,5617 Sunset Lake Rd,Holly Springs,NC,27540,https://www.montessoricenter.org,mailto:records@montessoricenter.org
2238555.04758306,979626.597368225,600,Warren,Norlina Christian School,305 Old Warrenton Road,Norlina,NC,27563,,mailto:ncsfinance1984@gmail.com
1741636.38755096,873664.271563649,601,Guilford,Noble Academy,3310 Horse Pen Creek Rd.,Greensboro,NC,27410,https://www.nobleknights.org,mailto:gcole@nobleknights.org
1560232.91538489,714087.751478478,602,Rowan,North Hills Christian School,2970 W. Innes Street,Salisbury,NC,28144,https://www.northhillschristian.com,mailto:klookadoo@northhillschristian.com
1623530.19331764,877938.269249231,603,Forsyth,North Point Academy,4950 Indiana Ave,Winston Salem,NC,27106,,mailto:sabrina@northpointacademy.net
2500080.62033139,950748.042920724,604,Northampton,Northeast Academy,210 E. Church Street,Lasker,NC,27845,https://www.northeasteaglesnc.com,mailto:wanda.trevino.nea@gmail.com
1467785.74922971,563271.658426225,605,Mecklenburg,Northside Christian Academy,333 Jeremiah Blvd Building 1O,Charlotte,NC,28262,,mailto:nichole.blair@northsidecharlotte.com
1467785.74922971,563271.658426225,606,Mecklenburg,Northside Christian Academy,333 Jeremiah Blvd,Charlotte,NC,28262,https://www.ncaknights.com,mailto:nca@ncacharlotte.com
2135396.56131513,775500.621106565,607,Wake,North Raleigh Christian Academy,7300 Perry Creek Road,Raleigh,NC,27616,https://www.nrcaknights.com,mailto:sdial@nrcaknights.com
2340452.94811755,198778.40906772,608,New Hanover,Northside School of Christian Leadership,2501 N COLLEGE RD,WILMINGTON,NC,28405,https://www.nsclwilm.org,mailto:gpleasant@nsclwilm.org
2471402.94999656,284828.33506465,609,Onslow,North Shore Academy,1355 NC Hwy 210,Sneads Ferry,NC,28460,,mailto:vanessa.nsa.edu@gmail.com
2036044.92832589,497768.44067964,610,Cumberland,Northwood Temple Academy,4200 Ramsey Street,Fayetteville,NC,28311,https://www.ntaeagles.com,mailto:info@ntaeagles.org
2690726.2780813,875012.073986143,611,Chowan,Oak Grove Christian Academy,131 Morristown Rd,Edenton,NC,27932,https://www.oakgroveedenton.com,mailto:oakgroveedenton@gmail.com
2115963.12314796,708325.547123641,612,Wake,Oak City Academy,1100 Benson Rd,Garner,NC,27529,https://www.oakcityacademy.org,mailto:dbreed@oakcityacademy.org
1702450.6384948,915092.40852347,613,Rockingham,Oak Level Baptist Academy,1569 Oak Level Church Road,Stokesdale,NC,27357,https://www.oaklevelbaptistchurch.org,mailto:jmoore86@triad.rr.com
2058171.78236605,752294.638647228,614,Wake,Oaks Christian Academy,107 Quade Drive,Cary,NC,27513,,mailto:info@oaksacademync.com
1708767.90210697,884126.584300399,615,Guilford,Oak Ridge Military Academy,2317 Oak Ridge Road,Oak Ridge,NC,27310,https://www.oakridgemilitary.com,mailto:academic.dean@oakridgemilitary.com
1472944.26876831,443432.731437892,616,Union,NorthPoint Christian Academy,8120 Kensinton Dr,Waxhaw,NC,28173,https://www.northpointwaxhaw.com,mailto:bmaslin@northpointwaxhaw.com
939855.573136806,696146.792609811,617,Buncombe,Odyssey Community School,90 Zillicoa St.,Asheville,NC,28801,https://www.odysseycommunity.org,mailto:ptromba@odysseycommunity.org
2410538.47494097,571549.420742065,618,Lenoir,Oakwood Center,2002-C Shackleford Road,Kinston,NC,28502,https://www.acutebehavioral health.com,mailto:smeready@oakwoodtxctr.com
2461191.5639233,685027.487748727,619,Pitt,Oakwood School,4000 MacGregor Downs Road,Greenville,NC,27834,https://www.theoakwoodschool.org,mailto:cbarker@theoakwoodschool.org
2044714.20659097,525689.52656965,620,Cumberland,Northview Baptist Academy,7459 Ramsey Street,Fayetteville,NC,28311,https://www.northviewbaptistchurch.org/academy,mailto:nbaoffice28311@gmail.com
1457336.95287013,473380.487487137,621,Mecklenburg,Omni Montessori School,9536 Blakeney Heath Road,Charlotte,NC,28277,https://www.omni-montessori.org,mailto:cindy.curry@omni-montessori.org
956683.413496807,589873.515655473,622,Henderson,On Point Prep Academy,88 Oak Creek Lane,Hendersonville,NC,28739,https://www.onpointprep.org,mailto:annemarie@onpointprep.org
1469591.4132693,541908.953776389,623,Mecklenburg,One7 International Academy,2223 Eastway Dr.,Charlotte,NC,28205,https://www.one7.org,mailto:sydney@one7.org
2457573.93270713,367608.097326308,624,Onslow,One World Montessori  LLC,325 Blue Creek School Rd.,Jacksonville,NC,28540,https://www.oneworldnc.com,mailto:oneworldmontessori2019@gmail.com
2446317.80987822,379105.653071314,625,Onslow,Onslow Christian Academy,1351 Pony Farm Road,Jacksonville,NC,28540,https://www.N/A,mailto:pmayer@budgetblinds.com
1476837.3849978,543434.56391415,626,Mecklenburg,Our Lady of Assumption Cath Sch,4225 Shamrock Drive,Charlotte,NC,28215,https://www.olacatholic.org,mailto:TSKulp@olaschool.net
1757078.84912005,846566.911716476,627,Guilford,Our Lady of Grace Catholic Sch,201 S. Chapman Street,Greensboro,NC,27403,https://www.olgsch.org,mailto:olgschool@olgsch.org
2471628.48497856,655693.894513145,628,Pitt,Open Door School,4584 Reedy Branch Road,Winterville,NC,28590,https://www.opendooreducation.com,mailto:heatherfleming@opendooreducation.com
2108269.82619864,753324.096233979,629,Wake,Our Lady of Lourdes Catholic Sch,2710 Overbrook Drive,Raleigh,NC,27608,https://www.olls.org,mailto:jleblanc@olls.org
1627136.28781147,846905.16333656,630,Forsyth,Our Lady of Mercy Catholic Sch,1730 Link Road,Winston Salem,NC,27103,https://www.ourladyofmercyschool.org,mailto:mevans@ourladyofmercyschool.org
2354929.14849581,798856.337846473,631,Nash,Our Lady Perpetual Help Cath Sch,315 Hammond Street,Rocky Mount,NC,27804,https://www.olphrm.com,mailto:principal@olphrm.com
2022868.61511163,810173.614096388,632,Durham,Our Playhouse Preschool & Kindergarten,2400 University Drive,Durham,NC,27707,https://www.ourplayhousepreschool.com,mailto:liz@ourplayhousepreschool.com
1520185.78681789,637610.552727148,633,Cabarrus,Palace Leadership Academy,712 s. Harding Ave,Kannapolis,NC,28083,,mailto:mypalacelife@gmail.com
1878124.09423381,536844.225716889,634,Moore,O'Neal School,3300 Airport Road,Southern Pines,NC,28387,https://www.onealschool.org,mailto:dmcinnis@onealschool.org
1388328.49771146,486790.382255226,635,Mecklenburg,Palisades Episcopal School,13120 Grand Palisades Parkway,Charlotte,NC,28278,https://www.pescharlotte.org,mailto:khughes@pescharlotte.org
2295414.53130481,588527.784423053,636,Wayne,Pathway Christian Academy,1302 South George Street,Goldsboro,NC,27530,https://www.pathwayacademy.org,mailto:themailpath@cs.com
2646046.25261214,514016.371110231,637,Pamlico,Pamlico Christian Academy,11089 Highway 55,Grantsboro,NC,28529,https://www.pamlicochristianacademy.org,mailto:office@pamlicochristianacademy.org
2331306.70131822,176155.736137316,638,New Hanover,Pathways Mid. & Hgh. School,3110-1 Randall Parkway,Wilmington,NC,28403,,mailto:teresacarroll7@gmail.com
2048984.42147572,696440.09582898,639,Wake,Pathways at Resource Room,2100 Crossway Ln,Holly Springs,NC,27540,,mailto:learn@resourceroomnc.com
1645074.31984872,591743.392493144,640,Stanly,Park Ridge Christian School,312 Park Ridge Road,Albemarle,NC,28001,https://www.parkridgechristianschool.org,mailto:parkridgechristianschool@gmail.com
1777493.36570564,410793.687136054,641,Richmond,Outreach Christian Academy,440 Battley Dairy Road,Hamlet,NC,28345,,mailto:wanda.k.taylor@icloud.com
2326778.71496738,175709.727186814,642,New Hanover,Peace Rose Montessori School,2173 Wrightsville Ave,Wilmington,NC,28403,https://www.peacerose.org,mailto:julie@peacerose.org
